0	0
2	2
4	3
6	4
8	0
10	0
12	3
14	0
16	2
18	0
20	4
22	5
24	2
26	0
28	0
30	6
32	6
34	2
36	0
38	5
40	4
42	5
44	6
46	0
48	3
50	6
52	4
54	4
56	4
58	0
60	2
62	3
64	6
66	6
68	0
70	4
72	0
74	3
76	3
78	4
80	0
82	2
84	3
86	1
88	4
90	0
92	2
94	3
96	6
98	4
100	5
102	0
104	0
106	1
108	3
110	0
112	0
114	4
116	6
118	2
120	5
122	0
124	0
126	3
128	2
130	4
132	2
134	0
136	1
138	3
140	4
142	0
144	0
146	0
148	2
150	6
152	0
154	0
156	1
158	1
160	0
162	2
164	4
166	6
168	5
170	3
172	6
174	0
176	1
178	1
180	0
182	3
184	1
186	2
188	5
190	0
192	0
194	0
196	1
198	0
200	0
202	0
204	0
206	0
208	4
210	2
212	0
214	0
216	1
218	3
220	2
222	6
224	1
226	0
228	5
230	0
232	0
234	0
236	6
238	0
240	5
242	4
244	0
246	3
248	3
250	3
252	2
254	0
256	6
258	0
260	3
262	6
264	4
266	6
268	0
270	3
272	0
274	2
276	3
278	3
280	3
282	0
284	6
286	1
288	6
290	5
292	3
294	2
296	4
298	2
300	6
302	1
304	0
306	2
308	4
310	0
312	3
314	1
316	1
318	6
320	0
322	4
324	3
326	3
328	0
330	0
332	3
334	4
336	0
338	0
340	0
342	3
344	1
346	0
348	1
350	0
352	3
354	0
356	0
358	3
360	0
362	0
364	0
366	0
368	0
370	2
372	5
374	2
376	3
378	4
380	5
382	4
384	0
386	0
388	0
390	5
392	3
394	0
396	1
398	3
400	4
402	5
404	0
406	0
408	0
410	2
412	2
414	6
416	3
418	4
420	0
422	5
424	4
426	1
428	1
430	4
432	1
434	6
436	4
438	4
440	2
442	3
444	0
446	2
448	5
450	3
452	3
454	6
456	4
458	0
460	2
462	0
464	3
466	2
468	3
470	6
472	2
474	0
476	0
478	6
480	0
482	6
484	3
486	6
488	4
490	2
492	2
494	0
496	0
498	3
500	2
502	2
504	0
506	2
508	4
510	3
512	0
514	4
516	0
518	4
520	0
522	4
524	0
526	0
528	0
530	5
532	3
534	6
536	0
538	5
540	6
542	0
544	0
546	5
548	2
550	4
552	2
554	2
556	4
558	3
560	4
562	2
564	2
566	2
568	2
570	0
572	0
574	4
576	0
578	6
580	6
582	6
584	3
586	0
588	2
590	0
592	0
594	6
596	4
598	1
600	0
602	5
604	0
606	5
608	0
610	0
612	6
614	4
616	0
618	4
620	0
622	0
624	4
626	0
628	0
630	0
632	3
634	6
636	2
638	4
640	4
642	3
644	2
646	3
648	0
650	2
652	1
654	1
656	2
658	5
660	4
662	0
664	0
666	0
668	0
670	6
672	4
674	0
676	0
678	0
680	0
682	2
684	3
686	6
688	2
690	6
692	4
694	0
696	0
698	0
700	4
702	0
704	3
706	4
708	0
710	4
712	5
714	5
716	0
718	0
720	0
722	4
724	0
726	0
728	5
730	0
732	4
734	2
736	0
738	2
740	4
742	3
744	5
746	0
748	3
750	2
752	6
754	0
756	1
758	5
760	6
762	4
764	5
766	0
768	3
770	0
772	3
774	0
776	3
778	4
780	5
782	0
784	0
786	4
788	3
790	4
792	4
794	4
796	0
798	4
800	5
802	3
804	2
806	6
808	0
810	0
812	0
814	0
816	0
818	6
820	0
822	4
824	6
826	0
828	0
830	0
832	0
834	0
836	4
838	3
840	0
842	2
844	5
846	5
848	4
850	3
852	3
854	5
856	5
858	6
860	5
862	6
864	0
866	0
868	2
870	2
872	0
874	0
876	4
878	0
880	5
882	2
884	4
886	0
888	3
890	0
892	3
894	3
896	3
898	3
900	5
902	5
904	3
906	0
908	0
910	5
912	0
914	0
916	0
918	0
920	0
922	6
924	4
926	4
928	6
930	0
932	4
934	5
936	2
938	5
940	5
942	5
944	3
946	0
948	0
950	3
952	3
954	3
956	5
958	5
960	1
962	0
964	5
966	5
968	0
970	5
972	5
974	5
976	3
978	0
980	0
982	5
984	6
986	6
988	2
990	0
992	6
994	6
996	3
998	3
1000	4
1002	6
1004	4
1006	4
1008	1
1010	1
1012	2
1014	0
1016	5
1018	5
1020	3
1022	0
1024	4
1026	4
1028	0
1030	5
1032	4
1034	5
1036	5
1038	0
1040	6
1042	0
1044	0
1046	6
1048	6
1050	4
1052	0
1054	5
1056	0
1058	0
1060	5
1062	4
1064	3
1066	0
1068	0
1070	5
1072	0
1074	4
1076	3
1078	3
1080	0
1082	1
1084	6
1086	3
1088	0
1090	0
1092	4
1094	0
1096	5
1098	5
1100	0
1102	1
1104	4
1106	5
1108	3
1110	5
1112	0
1114	5
1116	0
1118	0
1120	0
1122	6
1124	4
1126	6
1128	3
1130	5
1132	4
1134	5
1136	5
1138	6
1140	5
1142	5
1144	0
1146	0
1148	6
1150	0
1152	6
1154	6
1156	3
1158	3
1160	4
