1	1
3	2
5	3
7	0
9	4
11	5
13	6
15	0
17	0
19	0
21	2
23	3
25	4
27	3
29	1
31	0
33	0
35	2
37	2
39	2
41	3
43	0
45	2
47	6
49	6
51	3
53	5
55	5
57	2
59	0
61	6
63	2
65	5
67	3
69	6
71	3
73	2
75	6
77	0
79	4
81	3
83	0
85	2
87	1
89	4
91	0
93	3
95	3
97	0
99	3
101	0
103	2
105	3
107	3
109	4
111	0
113	0
115	3
117	3
119	1
121	0
123	0
125	0
127	0
129	5
131	3
133	0
135	1
137	3
139	5
141	5
143	0
145	5
147	6
149	6
151	4
153	0
155	3
157	4
159	4
161	3
163	5
165	1
167	2
169	0
171	4
173	2
175	0
177	4
179	0
181	4
183	6
185	3
187	0
189	5
191	5
193	0
195	1
197	2
199	4
201	0
203	0
205	0
207	0
209	5
211	3
213	2
215	6
217	0
219	5
221	6
223	1
225	6
227	4
229	0
231	6
233	0
235	0
237	5
239	2
241	0
243	5
245	6
247	2
249	1
251	4
253	0
255	4
257	0
259	6
261	0
263	0
265	5
267	4
269	0
271	0
273	5
275	3
277	2
279	3
281	2
283	0
285	6
287	4
289	6
291	0
293	0
295	2
297	0
299	4
301	0
303	6
305	2
307	1
309	5
311	0
313	6
315	0
317	4
319	4
321	2
323	4
325	3
327	3
329	5
331	0
333	2
335	1
337	0
339	3
341	0
343	5
345	3
347	3
349	0
351	0
353	0
355	0
357	5
359	0
361	5
363	0
365	0
367	2
369	0
371	3
373	1
375	4
377	0
379	1
381	4
383	0
385	2
387	0
389	3
391	0
393	0
395	5
397	0
399	0
401	3
403	5
405	0
407	0
409	0
411	0
413	0
415	5
417	1
419	3
421	4
423	3
425	2
427	0
429	3
431	4
433	1
435	0
437	0
439	0
441	6
443	0
445	6
447	0
449	6
451	2
453	4
455	2
457	6
459	4
461	0
463	2
465	2
467	3
469	0
471	2
473	2
475	5
477	2
479	6
481	4
483	2
485	3
487	0
489	0
491	3
493	5
495	3
497	4
499	3
501	0
503	0
505	0
507	4
509	1
511	3
513	3
515	3
517	4
519	0
521	1
523	5
525	4
527	0
529	0
531	0
533	3
535	4
537	5
539	6
541	6
543	6
545	0
547	0
549	4
551	2
553	0
555	4
557	3
559	2
561	0
563	2
565	2
567	2
569	4
571	4
573	3
575	2
577	3
579	0
581	6
583	6
585	1
587	0
589	0
591	4
593	6
595	0
597	1
599	0
601	2
603	6
605	0
607	0
609	0
611	0
613	0
615	4
617	0
619	3
621	2
